Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,baseline_price,competitor_price,Driver_to_Rider_Ratio,Rider_Driver_Ratio,Inventory_Health_Index,Cost_per_Min,Loyalty_Score,Supply_Tightness,Vehicle_Factor,Peak,p_complete,price
30,10,Suburban,Gold,86,4.95,Evening,Economy,149,565.6691466337952,565.6691466337952,593.952603965485,0.33333332222222256,2.9999997000000302,0.3225806451612903,3.796437200250725,0.8599999914,2.9999997000000302,1.0,1,0.33333332222222256,735.3698736538611
29,8,Urban,Gold,52,4.68,Afternoon,Premium,121,402.1558775823215,402.1558775823215,422.26367146143764,0.27586205945303244,3.624999546875057,0.26666666666666666,3.3236022666009855,0.5199999948,3.624999546875057,1.5,0,0.27586205945303244,821.9060474748406
21,5,Rural,Gold,8,4.44,Afternoon,Premium,159,689.8421599513094,689.8421599513094,724.334267948875,0.23809522675737013,4.199999160000168,0.22727272727272727,4.338629909513708,0.0799999992,4.199999160000168,1.5,0,0.23809522675737013,1469.3637137761943
50,15,Suburban,Regular,62,4.51,Night,Economy,83,307.6469280930268,307.6469280930268,323.02927449767816,0.29999999400000016,3.333333111111126,0.29411764705882354,3.7065894504390045,0.6199999938,3.333333111111126,1.0,1,0.29999999400000016,410.1958972874378
61,42,Rural,Gold,11,3.72,Night,Economy,52,186.5262770863605,186.5262770863605,195.85259094067854,0.6885245788766463,1.4523809178004545,0.6774193548387096,3.587043721140707,0.10999999890000002,1.4523809178004545,1.0,1,0.6885245788766463,213.61699763721953
67,5,Suburban,Silver,81,4.53,Morning,Premium,14,91.06777716361007,91.06777716361007,95.62116602179059,0.074626864557808,13.399997320000535,0.07352941176470588,6.504840761340666,0.8099999919,13.399997320000535,1.5,0,0.074626864557808,319.6478612350323
73,22,Suburban,Regular,26,4.99,Night,Economy,33,143.8549860520897,143.8549860520897,151.0477353546942,0.3013698588853444,3.3181816673553786,0.2972972972972973,4.359241869480238,0.2599999974,3.3181816673553786,1.0,1,0.3013698588853444,191.58868379966052
35,18,Urban,Gold,27,3.82,Morning,Economy,158,553.837359075948,553.837359075948,581.5292270297455,0.5142856995918372,1.944444336419759,0.5,3.5052997188015715,0.2699999973,1.944444336419759,1.0,0,0.5142856995918372,661.5279506912384
96,58,Urban,Silver,25,3.61,Morning,Economy,85,336.56848365859423,336.56848365859423,353.39690784152396,0.6041666603732639,1.6551723852556486,0.5979381443298969,3.959629172929001,0.24999999750000004,1.6551723852556486,1.0,0,0.6041666603732639,392.2763696485015
38,28,Urban,Gold,8,4.83,Morning,Economy,29,95.02020685904614,95.02020685904614,99.77121720199845,0.7368420858725767,1.3571428086734711,0.717948717948718,3.276558744223703,0.0799999992,1.3571428086734711,1.0,0,0.7368420858725767,107.91580590078814
75,28,Urban,Gold,6,4.02,Evening,Premium,171,575.0117219060105,575.0117219060105,603.7623080013111,0.37333332835555566,2.6785713329081666,0.3684210526315789,3.36264162890859,0.05999999940000001,2.6785713329081666,1.5,1,0.37333332835555566,1093.5490700165562
57,26,Suburban,Silver,92,4.11,Afternoon,Premium,58,264.675747588135,264.675747588135,277.90953496754173,0.4561403428747308,2.1923076079881687,0.4482758620689655,4.5633748797372435,0.9199999908000002,2.1923076079881687,1.5,0,0.4561403428747308,484.0512196453161
36,10,Rural,Gold,65,3.54,Night,Economy,53,185.61792391524813,185.61792391524813,194.89882011101054,0.2777777700617286,3.5999996400000365,0.2702702702702703,3.502224913453268,0.6499999935,3.5999996400000365,1.0,1,0.2777777700617286,252.44036984249286
73,27,Rural,Gold,98,3.97,Evening,Economy,57,251.1556502722435,251.1556502722435,263.7134327858557,0.3698630086320136,2.703703603566533,0.36486486486486486,4.406239401157967,0.9799999902000002,2.703703603566533,1.0,1,0.3698630086320136,319.0606939419596
68,29,Rural,Gold,51,3.99,Evening,Economy,110,299.689056274687,299.689056274687,314.6735090884214,0.42647058196366794,2.3448275053507754,0.42028985507246375,2.7244459413658277,0.5099999949,2.3448275053507754,1.0,1,0.42647058196366794,369.96097049523723
25,9,Rural,Gold,11,3.58,Night,Economy,31,92.65681121424488,92.65681121424488,97.28965177495714,0.35999998560000057,2.777777469135837,0.34615384615384615,2.988929297590825,0.10999999890000002,2.777777469135837,1.0,1,0.35999998560000057,118.39481146953511
97,25,Urban,Regular,95,4.91,Night,Premium,101,332.2293764400841,332.2293764400841,348.8408452620883,0.25773195610585614,3.879999844800006,0.25510204081632654,3.2893997341651917,0.9499999905000002,3.879999844800006,1.5,1,0.25773195610585614,691.7015540139555
30,7,Rural,Regular,85,3.74,Evening,Economy,44,184.11208970364285,184.11208970364285,193.31769418882502,0.2333333255555558,4.285713673469475,0.22580645161290322,4.184365579983575,0.8499999915,4.285713673469475,1.0,1,0.2333333255555558,263.01725973303695
83,7,Suburban,Gold,24,4.9,Morning,Premium,24,124.5817744544144,124.5817744544144,130.81086317713513,0.08433734838147773,11.857141163265547,0.08333333333333333,5.190907052646139,0.23999999760000004,11.857141163265547,1.5,0,0.08433734838147773,408.4502145930368
27,5,Rural,Gold,2,4.3,Evening,Economy,22,60.98181721983856,60.98181721983856,64.03090808083049,0.18518517832647488,5.399998920000216,0.17857142857142858,2.77190065672445,0.0199999998,5.399998920000216,1.0,1,0.18518517832647488,93.91199193251644
58,21,Suburban,Gold,72,4.14,Afternoon,Economy,10,35.88598786056829,35.88598786056829,37.68028725359671,0.36206895927467314,2.7619046303854935,0.3559322033898305,3.588598427196987,0.7199999928,2.7619046303854935,1.0,0,0.36206895927467314,45.79735546437441
32,15,Urban,Gold,67,3.76,Evening,Premium,23,132.12301879164062,132.12301879164062,138.72916973122267,0.468749985351563,2.1333331911111206,0.45454545454545453,5.744478828137469,0.6699999933,2.1333331911111206,1.5,1,0.468749985351563,240.46389138216176
76,8,Urban,Gold,40,4.68,Afternoon,Economy,157,561.5796822292014,561.5796822292014,589.6586663406614,0.10526315650969531,9.499998812500149,0.1038961038961039,3.5769406283583485,0.399999996,9.499998812500149,1.0,0,0.10526315650969531,1095.0803136593636
21,9,Suburban,Regular,38,4.54,Morning,Economy,179,546.3787898746884,546.3787898746884,573.6977293684229,0.4285714081632663,2.333333074074103,0.4090909090909091,3.052395457107782,0.3799999962,2.333333074074103,1.0,0,0.4285714081632663,673.8671600134079
47,37,Urban,Gold,53,4.69,Night,Economy,41,147.4597413359118,147.4597413359118,154.83272840270737,0.7872340258035314,1.2702702359386424,0.7708333333333334,3.59657896925202,0.5299999947,1.2702702359386424,1.0,1,0.7872340258035314,166.19111337773376
33,20,Suburban,Regular,97,4.13,Morning,Premium,169,668.8922140357987,668.8922140357987,702.3368247375887,0.6060605876951337,1.649999917500004,0.5882352941176471,3.9579420714666074,0.9699999903000002,1.649999917500004,1.5,0,0.6060605876951337,1168.8891357500177
92,66,Rural,Silver,26,3.56,Evening,Economy,19,62.06928479024478,62.06928479024478,65.17274902975701,0.7173912965500946,1.3939393728191005,0.7096774193548387,3.2668042907073938,0.2599999974,1.3939393728191005,1.0,1,0.7173912965500946,70.72136678142917
24,7,Rural,Silver,34,3.51,Afternoon,Premium,111,477.7411361723483,477.7411361723483,501.62819298096576,0.2916666545138894,3.42857093877558,0.28,4.3039741609763436,0.3399999966,3.42857093877558,1.5,0,0.2916666545138894,962.3071106192438
75,9,Rural,Gold,71,4.06,Night,Economy,150,411.0057654245888,411.0057654245888,431.55605369581826,0.11999999840000003,8.33333240740751,0.11842105263157894,2.7400384178970025,0.7099999929,8.33333240740751,1.0,1,0.11999999840000003,753.5105318889943
89,76,Urban,Gold,35,4.8,Night,Premium,177,650.2985711974341,650.2985711974341,682.8134997573057,0.8539325746749149,1.1710526161703603,0.8444444444444444,3.674003206347067,0.3499999965,1.1710526161703603,1.5,1,0.8539325746749149,1089.6779332600413
67,20,Urban,Regular,42,4.13,Evening,Economy,68,243.22861759627588,243.22861759627588,255.39004847608967,0.298507458231232,3.349999832500008,0.29411764705882354,3.5768913826380073,0.4199999958,3.349999832500008,1.0,1,0.298507458231232,324.71020041694914
61,23,Suburban,Silver,51,4.73,Evening,Premium,150,680.9330686248741,680.9330686248741,714.9797220561178,0.3770491741467349,2.652173797731574,0.3709677419354839,4.539553760568802,0.5099999949,2.652173797731574,1.5,1,0.3770491741467349,1292.292529329688
80,67,Rural,Regular,80,4.74,Night,Economy,147,432.30725774113824,432.30725774113824,453.92262062819515,0.8374999895312502,1.194029832924928,0.8271604938271605,2.940865678913419,0.799999992,1.194029832924928,1.0,1,0.8374999895312502,483.92603401442676
66,15,Suburban,Gold,62,4.59,Night,Economy,161,720.729944900258,720.729944900258,756.766442145271,0.22727272382920116,4.399999706666686,0.22388059701492538,4.476583480892389,0.6199999938,4.399999706666686,1.0,1,0.22727272382920116,1037.8510995149613
39,12,Suburban,Regular,54,3.77,Morning,Premium,176,510.4543750320455,510.4543750320455,535.9770937836478,0.3076922998027616,3.2499997291666896,0.3,2.900308932566685,0.5399999946,3.2499997291666896,1.5,0,0.3076922998027616,1014.5280496389832
46,22,Urban,Regular,9,4.33,Morning,Economy,128,522.7974318549136,522.7974318549136,548.9373034476594,0.47826085916824224,2.090908995867773,0.46808510638297873,4.08435490445749,0.0899999991,2.090908995867773,1.0,0,0.47826085916824224,632.1096171831144
89,74,Rural,Silver,41,4.89,Morning,Premium,115,432.16279228896633,432.16279228896633,453.7709319034147,0.8314606648150488,1.2027026864499637,0.8222222222222222,3.757937291574166,0.4099999959,1.2027026864499637,1.5,0,0.8314606648150488,726.2086911238981
60,16,Urban,Gold,56,4.33,Night,Premium,126,382.4570671338528,382.4570671338528,401.5799204905454,0.2666666622222223,3.7499997656250144,0.26229508196721313,3.035373524591105,0.5599999944,3.7499997656250144,1.5,1,0.2666666622222223,788.8176875178158
58,13,Rural,Regular,99,3.62,Morning,Premium,106,351.43931589566165,351.43931589566165,369.0112816904448,0.22413792717003575,4.461538118343222,0.22033898305084745,3.315465213020721,0.9899999901000002,4.461538118343222,1.5,0,0.22413792717003575,762.3529594664363
68,16,Urban,Silver,93,4.44,Morning,Premium,154,510.19578633034166,510.19578633034166,535.7055756468587,0.23529411418685128,4.249999734375017,0.2318840579710145,3.312959629983,0.9299999907000002,4.249999734375017,1.5,0,0.23529411418685128,1090.5434729529932
45,19,Suburban,Silver,71,3.72,Night,Economy,121,313.92644056486665,313.92644056486665,329.62276259311,0.4222222128395064,2.3684209279778456,0.41304347826086957,2.5944333716564736,0.7099999929,2.3684209279778456,1.0,1,0.4222222128395064,388.277435732809
91,61,Suburban,Gold,100,4.88,Night,Economy,101,372.2298219510593,372.2298219510593,390.8413130486123,0.6703296629634103,1.4918032542327335,0.6630434782608695,3.6854437452041147,0.9999999900000002,1.4918032542327335,1.0,1,0.6703296629634103,427.7591879219654
39,12,Urban,Regular,70,4.02,Morning,Premium,66,314.46800852423786,314.46800852423786,330.1914089504498,0.3076922998027616,3.2499997291666896,0.3,4.764666723629866,0.699999993,3.2499997291666896,1.5,0,0.3076922998027616,625.005154166661
97,9,Rural,Gold,58,4.32,Evening,Premium,142,491.5779538643877,491.5779538643877,516.1568515576072,0.09278350419810821,10.777776580247048,0.09183673469387756,3.461816552130783,0.5799999942,10.777776580247048,1.5,1,0.09278350419810821,1532.084534575386
42,18,Suburban,Silver,39,3.94,Afternoon,Economy,128,527.1558943563921,527.1558943563921,553.5136890742117,0.4285714183673472,2.333333203703711,0.4186046511627907,4.118405392484271,0.3899999961,2.333333203703711,1.0,0,0.4285714183673472,650.1589295393817
27,15,Urban,Gold,11,3.77,Evening,Economy,111,432.849396942834,432.849396942834,454.49186678997575,0.5555555349794246,1.799999880000008,0.5357142857142857,3.8995440814710807,0.10999999890000002,1.799999880000008,1.0,1,0.5555555349794246,510.7622831983518
67,48,Rural,Regular,94,4.3,Evening,Premium,168,544.6027807887253,544.6027807887253,571.8329198281616,0.7164178997549567,1.395833304253473,0.7058823529411765,3.2416831996847746,0.9399999906000002,1.395833304253473,1.5,1,0.7164178997549567,930.9303760351816
69,51,Urban,Regular,75,3.57,Night,Premium,136,470.18271352951473,470.18271352951473,493.6918492059905,0.7391304240705736,1.3529411499423305,0.7285714285714285,3.457225809355066,0.7499999925,1.3529411499423305,1.5,1,0.7391304240705736,800.6935014631161
69,47,Urban,Regular,65,4.22,Night,Economy,18,53.5391040086766,53.5391040086766,56.21605920911043,0.6811594104179796,1.4680850751471262,0.6714285714285714,2.974394501904561,0.6499999935,1.4680850751471262,1.0,1,0.6811594104179796,61.399099961865375
93,18,Suburban,Gold,34,3.54,Afternoon,Economy,80,352.0685727015968,352.0685727015968,369.67200133667666,0.19354838501560878,5.166666379629645,0.19148936170212766,4.400857103759246,0.3399999966,5.166666379629645,1.0,0,0.19354838501560878,533.9706584917503
84,74,Suburban,Regular,7,4.4,Afternoon,Premium,101,396.3698341114785,396.3698341114785,416.18832581705243,0.8809523704648528,1.1351351197954713,0.8705882352941177,3.9244537642279678,0.0699999993,1.1351351197954713,1.5,0,0.8809523704648528,662.0447490363345
96,48,Urban,Gold,41,4.39,Morning,Economy,130,367.7829980600229,367.7829980600229,386.1721479630241,0.49999999479166674,1.9999999583333343,0.4948453608247423,2.829099963314792,0.4099999959,1.9999999583333343,1.0,0,0.49999999479166674,441.33959613959837
30,13,Suburban,Gold,72,4.18,Night,Premium,113,352.9356730761453,352.9356730761453,370.5824567299526,0.4333333188888894,2.3076921301775286,0.41935483870967744,3.1233245128568212,0.7199999928,2.3076921301775286,1.5,1,0.4333333188888894,651.5735408967273
60,48,Suburban,Regular,15,4.06,Morning,Economy,78,339.1055825696459,339.1055825696459,356.0608616981282,0.7999999866666669,1.2499999739583338,0.7868852459016393,4.347507413104339,0.1499999985,1.2499999739583338,1.0,0,0.7999999866666669,381.49377950776415
72,39,Urban,Regular,39,3.77,Night,Premium,115,347.8959667426787,347.8959667426787,365.2907650798127,0.5416666591435186,1.8461537988165695,0.5342465753424658,3.025182293195621,0.3899999961,1.8461537988165695,1.5,1,0.5416666591435186,618.184369203262
31,13,Suburban,Regular,82,4.63,Morning,Economy,108,469.2509135918648,469.2509135918648,492.713459271458,0.4193548251821024,2.384615201183446,0.40625,4.344915826360639,0.8199999918,2.384615201183446,1.0,0,0.4193548251821024,581.1491997639029
71,13,Rural,Silver,60,4.3,Night,Premium,62,213.8430201203033,213.8430201203033,224.53517112631846,0.18309858897044243,5.461538041420151,0.18055555555555555,3.449080914051974,0.599999994,5.461538041420151,1.5,1,0.18309858897044243,495.95129857233655
91,61,Rural,Silver,86,4.44,Morning,Premium,129,567.5392184514062,567.5392184514062,595.9161793739765,0.6703296629634103,1.4918032542327335,0.6630434782608695,4.399528791099825,0.8599999914,1.4918032542327335,1.5,0,0.6703296629634103,978.3073556256859
91,60,Rural,Gold,2,3.53,Evening,Premium,107,492.179013222281,492.179013222281,516.787963883395,0.6593406520951577,1.5166666413888894,0.6521739130434783,4.599803818901656,0.0199999998,1.5166666413888894,1.5,1,0.6593406520951577,850.2392434753116
32,6,Urban,Silver,13,4.75,Afternoon,Economy,53,173.88747446193491,173.88747446193491,182.58184818503167,0.1874999941406252,5.333332444444593,0.18181818181818182,3.2808956826611175,0.1299999987,5.333332444444593,1.0,0,0.1874999941406252,266.6274453849717
23,10,Suburban,Gold,47,4.84,Evening,Economy,125,418.10682439062094,418.10682439062094,439.012165610152,0.4347825897920613,2.299999770000023,0.4166666666666667,3.3448545683661313,0.4699999953000001,2.299999770000023,1.0,1,0.4347825897920613,514.2713843840078
61,47,Suburban,Silver,100,4.58,Night,Premium,157,658.3040013013618,658.3040013013618,691.21920136643,0.7704917906476756,1.2978723128112275,0.7580645161290323,4.193019089862056,0.9999999900000002,1.2978723128112275,1.5,1,0.7704917906476756,1115.6151824573253
57,40,Urban,Regular,78,3.62,Afternoon,Economy,171,764.5953413909641,764.5953413909641,802.8251084605123,0.7017543736534321,1.4249999643750009,0.6896551724137931,4.4713177597640135,0.7799999922,1.4249999643750009,1.0,0,0.7017543736534321,873.5501748153056
89,70,Suburban,Gold,86,4.51,Afternoon,Economy,90,384.2092919756728,384.2092919756728,403.4197565744564,0.7865168450953164,1.2714285532653065,0.7777777777777778,4.268992085629786,0.8599999914,1.2714285532653065,1.0,0,0.7865168450953164,433.0587584004445
64,45,Rural,Gold,22,3.96,Night,Premium,118,404.6018875393623,404.6018875393623,424.8319819163304,0.703124989013672,1.4222221906172847,0.6923076923076923,3.428829526360447,0.21999999780000004,1.4222221906172847,1.5,1,0.703124989013672,693.2178987326614
91,29,Urban,Regular,82,3.73,Afternoon,Premium,90,446.81702579708536,446.81702579708536,469.15787708693966,0.31868131517932624,3.1379309262782438,0.31521739130434784,4.96463356480502,0.8199999918,3.1379309262782438,1.5,0,0.31868131517932624,880.5376832410789
91,53,Suburban,Gold,67,4.56,Night,Economy,50,158.1067231747087,158.1067231747087,166.01205933344414,0.5824175760173893,1.716981099679602,0.5760869565217391,3.162134400251486,0.6699999933,1.716981099679602,1.0,1,0.5824175760173893,185.25334871703367
69,37,Suburban,Regular,47,4.39,Evening,Premium,60,284.2362895344896,284.2362895344896,298.44810401121407,0.5362318762864946,1.8648648144631133,0.5285714285714286,4.73727141328697,0.4699999953000001,1.8648648144631133,1.5,1,0.5362318762864946,505.8637726036974
71,61,Suburban,Regular,79,3.85,Afternoon,Economy,147,591.2989763287625,591.2989763287625,620.8639251452006,0.8591549174766914,1.1639344071486164,0.8472222222222222,4.022441988478371,0.7899999921,1.1639344071486164,1.0,0,0.8591549174766914,660.1222986748427
38,7,Rural,Silver,28,3.85,Evening,Economy,12,36.00027803358747,36.00027803358747,37.80029193526685,0.18421052146814418,5.428570653061335,0.1794871794871795,3.0000229194637127,0.2799999972,5.428570653061335,1.0,1,0.18421052146814418,55.543283317105626
